,Generation Step,Generation Model,Trial Index,Trial Status,Arm Parameterizations
0,0,Sobol,0,COMPLETED,"{'0_0': {'dt': 1.41, 'sensor_std': 0.49, 'integration_method': 'RK2'}}"
1,0,Sobol,1,COMPLETED,"{'1_0': {'dt': 0.75, 'sensor_std': 1.17, 'integration_method': 'RK1'}}"
