,Generation Step,Generation Model,Trial Index,Trial Status,Arm Parameterizations
0,0,Sobol,0,COMPLETED,"{'0_0': {'dt': 0.61, 'sensor_std': 0.61, 'integration_method': 'RK2'}}"
1,0,Sobol,1,COMPLETED,"{'1_0': {'dt': 0.84, 'sensor_std': 0.84, 'integration_method': 'RK2'}}"
2,0,Sobol,2,COMPLETED,"{'2_0': {'dt': 1.09, 'sensor_std': 1.34, 'integration_method': 'RK1'}}"
