,dt,sensor_std,integration_method
0,0.6988284170627593,8.268578559160233,RK1
1,0.6988284170627593,8.268578559160233,RK1
2,0.7624229002743959,1.3385860440321269,RK4
3,0.7624229002743959,1.3385860440321269,RK4
4,0.7624229002743959,1.3385860440321269,RK4
5,0.7624229002743959,1.3385860440321269,RK4
6,0.7624229002743959,1.3385860440321269,RK4
7,0.7624229002743959,1.3385860440321269,RK4
8,0.6721596045419573,4.078924678917974,RK1
9,0.9247970415279269,1.0456195373088122,RK2
10,0.9247970415279269,1.0456195373088122,RK2
11,0.9247970415279269,1.0456195373088122,RK2
12,0.9247970415279269,1.0456195373088122,RK2
13,0.9247970415279269,1.0456195373088122,RK2
14,0.9247970415279269,1.0456195373088122,RK2
15,0.9247970415279269,1.0456195373088122,RK2
16,0.9247970415279269,1.0456195373088122,RK2
17,0.9247970415279269,1.0456195373088122,RK2
18,0.9247970415279269,1.0456195373088122,RK2
19,0.9247970415279269,1.0456195373088122,RK2
20,0.9247970415279269,1.0456195373088122,RK2
21,0.5548029453255985,1.0301376255499166,RK2
22,0.5548029453255985,1.0301376255499166,RK2
23,0.5548029453255985,1.0301376255499166,RK2
24,0.5274376604778085,1.194936961265505,RK2
25,0.49280871845715046,1.1814943640120288,RK2
26,0.49280871845715046,1.1814943640120288,RK2
27,0.49280871845715046,1.1814943640120288,RK2
28,0.5054892921779409,1.1192938821106284,RK2
29,0.5054892921779409,1.1192938821106284,RK2
30,0.5054892921779409,1.1192938821106284,RK2
31,0.5054892921779409,1.1192938821106284,RK2
32,0.5054892921779409,1.1192938821106284,RK2
33,0.5054892921779409,1.1192938821106284,RK2
34,0.5054892921779409,1.1192938821106284,RK2
35,0.5054892921779409,1.1192938821106284,RK2
36,0.5054892921779409,1.1192938821106284,RK2
37,0.5054892921779409,1.1192938821106284,RK2
38,0.5083195228537981,1.0662966661269482,RK2
39,0.5083195228537981,1.0662966661269482,RK2
40,0.5083195228537981,1.0662966661269482,RK2
41,0.5083195228537981,1.0662966661269482,RK2
42,0.5083195228537981,1.0662966661269482,RK2
43,0.5083195228537981,1.0662966661269482,RK2
44,0.5083195228537981,1.0662966661269482,RK2
45,0.5083195228537981,1.0662966661269482,RK2
46,0.5083195228537981,1.0662966661269482,RK2
47,0.5083195228537981,1.0662966661269482,RK2
48,0.5083195228537981,1.0662966661269482,RK2
49,0.5083195228537981,1.0662966661269482,RK2
50,0.5083195228537981,1.0662966661269482,RK2
51,0.5083195228537981,1.0662966661269482,RK2
52,0.5083195228537981,1.0662966661269482,RK2
53,0.48104515639678647,1.1109917407594787,RK2
54,0.48368191976847563,1.0784017644406994,RK2
55,0.48368191976847563,1.0784017644406994,RK2
56,0.48368191976847563,1.0784017644406994,RK2
57,0.48368191976847563,1.0784017644406994,RK2
58,0.48368191976847563,1.0784017644406994,RK2
59,0.48368191976847563,1.0784017644406994,RK2
60,0.48368191976847563,1.0784017644406994,RK2
61,0.48368191976847563,1.0784017644406994,RK2
62,0.48368191976847563,1.0784017644406994,RK2
63,0.48368191976847563,1.0784017644406994,RK2
64,0.48368191976847563,1.0784017644406994,RK2
65,0.48368191976847563,1.0784017644406994,RK2
66,0.48368191976847563,1.0784017644406994,RK2
67,0.48368191976847563,1.0784017644406994,RK2
68,0.48368191976847563,1.0784017644406994,RK2
69,0.48368191976847563,1.0784017644406994,RK2
70,0.48368191976847563,1.0784017644406994,RK2
71,0.48368191976847563,1.0784017644406994,RK2
72,0.48368191976847563,1.0784017644406994,RK2
73,0.48368191976847563,1.0784017644406994,RK2
74,0.48368191976847563,1.0784017644406994,RK2
75,0.48368191976847563,1.0784017644406994,RK2
76,0.48368191976847563,1.0784017644406994,RK2
77,0.48368191976847563,1.0784017644406994,RK2
78,0.48368191976847563,1.0784017644406994,RK2
79,0.48368191976847563,1.0784017644406994,RK2
80,0.48368191976847563,1.0784017644406994,RK2
81,0.48368191976847563,1.0784017644406994,RK2
82,0.48368191976847563,1.0784017644406994,RK2
83,0.48368191976847563,1.0784017644406994,RK2
84,0.48368191976847563,1.0784017644406994,RK2
85,0.48368191976847563,1.0784017644406994,RK2
86,0.48368191976847563,1.0784017644406994,RK2
87,0.5548029453255985,1.0301376255499166,RK2
88,0.5548029453255985,1.0301376255499166,RK2
89,0.5548029453255985,1.0301376255499166,RK2
90,0.5548029453255985,1.0301376255499166,RK2
91,0.5548029453255985,1.0301376255499166,RK2
92,0.5548029453255985,1.0301376255499166,RK2
93,0.5548029453255985,1.0301376255499166,RK2
94,0.5548029453255985,1.0301376255499166,RK2
95,0.5548029453255985,1.0301376255499166,RK2
96,0.5548029453255985,1.0301376255499166,RK2
97,0.5548029453255985,1.0301376255499166,RK2
98,0.5548029453255985,1.0301376255499166,RK2
99,0.5548029453255985,1.0301376255499166,RK2
100,0.5548029453255985,1.0301376255499166,RK2
101,0.5548029453255985,1.0301376255499166,RK2
102,0.5548029453255985,1.0301376255499166,RK2
103,0.5548029453255985,1.0301376255499166,RK2
104,0.5548029453255985,1.0301376255499166,RK2
105,0.5548029453255985,1.0301376255499166,RK2
106,0.5548029453255985,1.0301376255499166,RK2
107,0.5548029453255985,1.0301376255499166,RK2
108,0.5548029453255985,1.0301376255499166,RK2
109,0.5548029453255985,1.0301376255499166,RK2
110,0.5548029453255985,1.0301376255499166,RK2
111,0.5548029453255985,1.0301376255499166,RK2
112,0.5548029453255985,1.0301376255499166,RK2
113,0.5548029453255985,1.0301376255499166,RK2
114,0.5062148968278908,1.045869861740631,RK2
115,0.5062148968278908,1.045869861740631,RK2
116,0.5062148968278908,1.045869861740631,RK2
117,0.5062148968278908,1.045869861740631,RK2
118,0.5062148968278908,1.045869861740631,RK2
119,0.5062148968278908,1.045869861740631,RK2
120,0.5062148968278908,1.045869861740631,RK2
121,0.5062148968278908,1.045869861740631,RK2
122,0.5062148968278908,1.045869861740631,RK2
123,0.5062148968278908,1.045869861740631,RK2
124,0.5062148968278908,1.045869861740631,RK2
125,0.5062148968278908,1.045869861740631,RK2
126,0.5062148968278908,1.045869861740631,RK2
127,0.5062148968278908,1.045869861740631,RK2
128,0.5062148968278908,1.045869861740631,RK2
129,0.5062148968278908,1.045869861740631,RK2
130,0.5062148968278908,1.045869861740631,RK2
131,0.5062148968278908,1.045869861740631,RK2
132,0.5062148968278908,1.045869861740631,RK2
133,0.5062148968278908,1.045869861740631,RK2
134,0.5062148968278908,1.045869861740631,RK2
135,0.5062148968278908,1.045869861740631,RK2
136,0.5062148968278908,1.045869861740631,RK2
137,0.5062148968278908,1.045869861740631,RK2
138,0.5062148968278908,1.045869861740631,RK2
139,0.5062148968278908,1.045869861740631,RK2
140,0.5062148968278908,1.045869861740631,RK2
141,0.5062148968278908,1.045869861740631,RK2
142,0.5062148968278908,1.045869861740631,RK2
143,0.5062148968278908,1.045869861740631,RK2
144,0.5062148968278908,1.045869861740631,RK2
145,0.5062148968278908,1.045869861740631,RK2
146,0.5062148968278908,1.045869861740631,RK2
147,0.5062148968278908,1.045869861740631,RK2
148,0.5062148968278908,1.045869861740631,RK2
149,0.5062148968278908,1.045869861740631,RK2
150,0.5062148968278908,1.045869861740631,RK2
151,0.5062148968278908,1.045869861740631,RK2
152,0.5062148968278908,1.045869861740631,RK2
