,Generation Step,Generation Model,Trial Index,Trial Status,Arm Parameterizations
38,1,BO_MIXED,38,COMPLETED,"{'38_0': {'dt': 0.63, 'sensor_std': 3.52, 'integration_method': 'RK4'}}"
39,1,BO_MIXED,39,COMPLETED,"{'39_0': {'dt': 0.62, 'sensor_std': 3.75, 'integration_method': 'RK4'}}"
40,1,BO_MIXED,40,COMPLETED,"{'40_0': {'dt': 0.7, 'sensor_std': 5.11, 'integration_method': 'RK4'}}"
41,1,BO_MIXED,41,COMPLETED,"{'41_0': {'dt': 0.73, 'sensor_std': 3.36, 'integration_method': 'RK4'}}"
42,1,BO_MIXED,42,COMPLETED,"{'42_0': {'dt': 0.72, 'sensor_std': 3.52, 'integration_method': 'RK4'}}"
43,1,BO_MIXED,43,COMPLETED,"{'43_0': {'dt': 0.72, 'sensor_std': 3.5, 'integration_method': 'RK4'}}"
44,1,BO_MIXED,44,COMPLETED,"{'44_0': {'dt': 0.63, 'sensor_std': 3.73, 'integration_method': 'RK4'}}"
45,1,BO_MIXED,45,COMPLETED,"{'45_0': {'dt': 0.7, 'sensor_std': 5.12, 'integration_method': 'RK4'}}"
46,1,BO_MIXED,46,COMPLETED,"{'46_0': {'dt': 0.63, 'sensor_std': 3.69, 'integration_method': 'RK4'}}"
47,1,BO_MIXED,47,COMPLETED,"{'47_0': {'dt': 0.63, 'sensor_std': 3.55, 'integration_method': 'RK4'}}"
48,1,BO_MIXED,48,COMPLETED,"{'48_0': {'dt': 0.67, 'sensor_std': 3.47, 'integration_method': 'RK4'}}"
49,1,BO_MIXED,49,COMPLETED,"{'49_0': {'dt': 0.63, 'sensor_std': 3.93, 'integration_method': 'RK4'}}"
50,1,BO_MIXED,50,COMPLETED,"{'50_0': {'dt': 0.7, 'sensor_std': 3.35, 'integration_method': 'RK4'}}"
51,1,BO_MIXED,51,COMPLETED,"{'51_0': {'dt': 0.63, 'sensor_std': 3.9, 'integration_method': 'RK4'}}"
52,1,BO_MIXED,52,COMPLETED,"{'52_0': {'dt': 0.63, 'sensor_std': 3.92, 'integration_method': 'RK4'}}"
53,1,BO_MIXED,53,COMPLETED,"{'53_0': {'dt': 0.63, 'sensor_std': 4.01, 'integration_method': 'RK4'}}"
54,1,BO_MIXED,54,COMPLETED,"{'54_0': {'dt': 0.59, 'sensor_std': 3.72, 'integration_method': 'RK4'}}"
55,1,BO_MIXED,55,COMPLETED,"{'55_0': {'dt': 0.63, 'sensor_std': 3.79, 'integration_method': 'RK4'}}"
56,1,BO_MIXED,56,COMPLETED,"{'56_0': {'dt': 0.67, 'sensor_std': 3.3, 'integration_method': 'RK4'}}"
57,1,BO_MIXED,57,COMPLETED,"{'57_0': {'dt': 0.67, 'sensor_std': 3.68, 'integration_method': 'RK4'}}"
58,1,BO_MIXED,58,COMPLETED,"{'58_0': {'dt': 0.7, 'sensor_std': 3.55, 'integration_method': 'RK4'}}"
59,1,BO_MIXED,59,COMPLETED,"{'59_0': {'dt': 0.59, 'sensor_std': 3.71, 'integration_method': 'RK4'}}"
60,1,BO_MIXED,60,COMPLETED,"{'60_0': {'dt': 0.7, 'sensor_std': 3.15, 'integration_method': 'RK4'}}"
61,1,BO_MIXED,61,COMPLETED,"{'61_0': {'dt': 0.63, 'sensor_std': 3.68, 'integration_method': 'RK4'}}"
62,1,BO_MIXED,62,COMPLETED,"{'62_0': {'dt': 0.62, 'sensor_std': 3.9, 'integration_method': 'RK4'}}"
63,1,BO_MIXED,63,COMPLETED,"{'63_0': {'dt': 0.67, 'sensor_std': 3.56, 'integration_method': 'RK4'}}"
64,1,BO_MIXED,64,COMPLETED,"{'64_0': {'dt': 0.67, 'sensor_std': 3.57, 'integration_method': 'RK4'}}"
65,1,BO_MIXED,65,COMPLETED,"{'65_0': {'dt': 0.73, 'sensor_std': 3.51, 'integration_method': 'RK4'}}"
66,1,BO_MIXED,66,COMPLETED,"{'66_0': {'dt': 0.91, 'sensor_std': 3.7, 'integration_method': 'RK4'}}"
67,1,BO_MIXED,67,COMPLETED,"{'67_0': {'dt': 0.64, 'sensor_std': 3.9, 'integration_method': 'RK4'}}"
68,1,BO_MIXED,68,COMPLETED,"{'68_0': {'dt': 0.67, 'sensor_std': 3.68, 'integration_method': 'RK4'}}"
69,1,BO_MIXED,69,COMPLETED,"{'69_0': {'dt': 0.7, 'sensor_std': 3.38, 'integration_method': 'RK4'}}"
70,1,BO_MIXED,70,COMPLETED,"{'70_0': {'dt': 0.7, 'sensor_std': 3.31, 'integration_method': 'RK4'}}"
71,1,BO_MIXED,71,COMPLETED,"{'71_0': {'dt': 1.38, 'sensor_std': 6.42, 'integration_method': 'RK4'}}"
72,1,BO_MIXED,72,COMPLETED,"{'72_0': {'dt': 0.15, 'sensor_std': 0.1, 'integration_method': 'RK1'}}"
73,1,BO_MIXED,73,COMPLETED,"{'73_0': {'dt': 0.99, 'sensor_std': 4.56, 'integration_method': 'RK2'}}"
74,1,BO_MIXED,74,COMPLETED,"{'74_0': {'dt': 0.57, 'sensor_std': 9.37, 'integration_method': 'RK4'}}"
75,1,BO_MIXED,75,COMPLETED,"{'75_0': {'dt': 0.57, 'sensor_std': 1.79, 'integration_method': 'RK2'}}"
76,1,BO_MIXED,76,COMPLETED,"{'76_0': {'dt': 0.28, 'sensor_std': 0.63, 'integration_method': 'RK2'}}"
77,1,BO_MIXED,77,COMPLETED,"{'77_0': {'dt': 0.64, 'sensor_std': 3.52, 'integration_method': 'RK4'}}"
78,1,BO_MIXED,78,COMPLETED,"{'78_0': {'dt': 0.27, 'sensor_std': 0.1, 'integration_method': 'RK1'}}"
79,1,BO_MIXED,79,COMPLETED,"{'79_0': {'dt': 0.21, 'sensor_std': 0.1, 'integration_method': 'RK1'}}"
80,1,BO_MIXED,80,COMPLETED,"{'80_0': {'dt': 0.7, 'sensor_std': 5.12, 'integration_method': 'RK4'}}"
81,1,BO_MIXED,81,COMPLETED,"{'81_0': {'dt': 0.18, 'sensor_std': 0.1, 'integration_method': 'RK1'}}"
82,1,BO_MIXED,82,COMPLETED,"{'82_0': {'dt': 0.64, 'sensor_std': 3.69, 'integration_method': 'RK4'}}"
83,1,BO_MIXED,83,COMPLETED,"{'83_0': {'dt': 0.63, 'sensor_std': 3.7, 'integration_method': 'RK4'}}"
