,dt,sensor_std,integration_method
0,1.3053012013435363,0.2791269545257092,RK4
1,0.8815570835024118,1.445724484976381,RK4
2,0.3488051941618323,1.2709531402867287,RK2
3,0.3488051941618323,1.2709531402867287,RK2
4,0.28806995581835504,1.135503006791696,RK2
5,0.28806995581835504,1.135503006791696,RK2
6,0.28806995581835504,1.135503006791696,RK2
7,0.28806995581835504,1.135503006791696,RK2
8,0.28806995581835504,1.135503006791696,RK2
9,0.28806995581835504,1.135503006791696,RK2
10,0.28806995581835504,1.135503006791696,RK2
11,0.28806995581835504,1.135503006791696,RK2
12,0.28806995581835504,1.135503006791696,RK2
13,0.28806995581835504,1.135503006791696,RK2
14,0.28806995581835504,1.135503006791696,RK2
15,0.28806995581835504,1.135503006791696,RK2
16,0.28806995581835504,1.135503006791696,RK2
17,0.28806995581835504,1.135503006791696,RK2
18,0.28806995581835504,1.135503006791696,RK2
19,0.28806995581835504,1.135503006791696,RK2
20,0.1532067462316756,0.97788635485809,RK1
21,0.1532067462316756,0.97788635485809,RK1
22,0.1532067462316756,0.97788635485809,RK1
23,0.1532067462316756,0.97788635485809,RK1
24,0.1532067462316756,0.97788635485809,RK1
25,0.1532067462316756,0.97788635485809,RK1
26,0.1532067462316756,0.97788635485809,RK1
27,0.1532067462316756,0.97788635485809,RK1
28,0.1532067462316756,0.97788635485809,RK1
29,0.1532067462316756,0.97788635485809,RK1
30,0.1532067462316756,0.97788635485809,RK1
31,0.1532067462316756,0.97788635485809,RK1
32,0.1532067462316756,0.97788635485809,RK1
33,0.1532067462316756,0.97788635485809,RK1
34,0.1532067462316756,0.97788635485809,RK1
35,0.1532067462316756,0.97788635485809,RK1
36,0.1532067462316756,0.97788635485809,RK1
37,0.1532067462316756,0.97788635485809,RK1
38,0.1532067462316756,0.97788635485809,RK1
39,0.1532067462316756,0.97788635485809,RK1
40,0.1532067462316756,0.97788635485809,RK1
41,0.1532067462316756,0.97788635485809,RK1
42,0.1532067462316756,0.97788635485809,RK1
43,0.1532067462316756,0.97788635485809,RK1
44,0.1532067462316756,0.97788635485809,RK1
45,0.1532067462316756,0.97788635485809,RK1
46,0.1532067462316756,0.97788635485809,RK1
47,0.1532067462316756,0.97788635485809,RK1
48,0.1532067462316756,0.97788635485809,RK1
49,0.1532067462316756,0.97788635485809,RK1
50,0.1532067462316756,0.97788635485809,RK1
51,0.1532067462316756,0.97788635485809,RK1
52,0.1532067462316756,0.97788635485809,RK1
53,0.1532067462316756,0.97788635485809,RK1
54,0.1532067462316756,0.97788635485809,RK1
55,0.1532067462316756,0.97788635485809,RK1
56,0.1532067462316756,0.97788635485809,RK1
57,0.1532067462316756,0.97788635485809,RK1
58,0.1532067462316756,0.97788635485809,RK1
59,0.1532067462316756,0.97788635485809,RK1
60,0.1532067462316756,0.97788635485809,RK1
61,0.1532067462316756,0.97788635485809,RK1
62,0.1532067462316756,0.97788635485809,RK1
63,0.1532067462316756,0.97788635485809,RK1
64,0.1532067462316756,0.97788635485809,RK1
65,0.1532067462316756,0.97788635485809,RK1
66,0.1532067462316756,0.97788635485809,RK1
67,0.1532067462316756,0.97788635485809,RK1
68,0.1733532304854963,0.8875283664811473,RK1
69,0.1733532304854963,0.8875283664811473,RK1
70,0.1733532304854963,0.8875283664811473,RK1
71,0.1532067462316756,0.97788635485809,RK1
72,0.1532067462316756,0.97788635485809,RK1
73,0.1532067462316756,0.97788635485809,RK1
74,0.1733532304854963,0.8875283664811473,RK1
75,0.1733532304854963,0.8875283664811473,RK1
76,0.1733532304854963,0.8875283664811473,RK1
77,0.1733532304854963,0.8875283664811473,RK1
78,0.1733532304854963,0.8875283664811473,RK1
79,0.1733532304854963,0.8875283664811473,RK1
80,0.1733532304854963,0.8875283664811473,RK1
81,0.17462254021716644,0.8583245140026937,RK1
82,0.17462254021716644,0.8583245140026937,RK1
83,0.17462254021716644,0.8583245140026937,RK1
84,0.17462254021716644,0.8583245140026937,RK1
85,0.17462254021716644,0.8583245140026937,RK1
86,0.1532067462316756,0.97788635485809,RK1
