,Generation Step,Generation Model,Trial Index,Trial Status,Arm Parameterizations
30,1,BO_MIXED,30,COMPLETED,"{'30_0': {'dt': 0.41, 'sensor_std': 0.79, 'integration_method': 'RK2'}}"
31,1,BO_MIXED,31,COMPLETED,"{'31_0': {'dt': 0.58, 'sensor_std': 1.91, 'integration_method': 'RK1'}}"
32,1,BO_MIXED,32,COMPLETED,"{'32_0': {'dt': 0.66, 'sensor_std': 1.08, 'integration_method': 'RK2'}}"
33,1,BO_MIXED,33,COMPLETED,"{'33_0': {'dt': 0.34, 'sensor_std': 1.3, 'integration_method': 'RK2'}}"
34,1,BO_MIXED,34,COMPLETED,"{'34_0': {'dt': 0.38, 'sensor_std': 1.14, 'integration_method': 'RK2'}}"
35,1,BO_MIXED,35,COMPLETED,"{'35_0': {'dt': 0.41, 'sensor_std': 1.6, 'integration_method': 'RK2'}}"
36,1,BO_MIXED,36,COMPLETED,"{'36_0': {'dt': 0.4, 'sensor_std': 1.43, 'integration_method': 'RK2'}}"
37,1,BO_MIXED,37,COMPLETED,"{'37_0': {'dt': 0.27, 'sensor_std': 1.64, 'integration_method': 'RK2'}}"
38,1,BO_MIXED,38,COMPLETED,"{'38_0': {'dt': 0.33, 'sensor_std': 1.56, 'integration_method': 'RK2'}}"
39,1,BO_MIXED,39,COMPLETED,"{'39_0': {'dt': 0.32, 'sensor_std': 1.83, 'integration_method': 'RK2'}}"
40,1,BO_MIXED,40,COMPLETED,"{'40_0': {'dt': 0.17, 'sensor_std': 1.9, 'integration_method': 'RK2'}}"
41,1,BO_MIXED,41,COMPLETED,"{'41_0': {'dt': 0.24, 'sensor_std': 2.0, 'integration_method': 'RK2'}}"
42,1,BO_MIXED,42,COMPLETED,"{'42_0': {'dt': 0.25, 'sensor_std': 1.84, 'integration_method': 'RK2'}}"
43,1,BO_MIXED,43,COMPLETED,"{'43_0': {'dt': 0.28, 'sensor_std': 1.8, 'integration_method': 'RK2'}}"
44,1,BO_MIXED,44,COMPLETED,"{'44_0': {'dt': 0.41, 'sensor_std': 2.0, 'integration_method': 'RK2'}}"
45,1,BO_MIXED,45,COMPLETED,"{'45_0': {'dt': 0.19, 'sensor_std': 1.64, 'integration_method': 'RK2'}}"
46,1,BO_MIXED,46,COMPLETED,"{'46_0': {'dt': 0.21, 'sensor_std': 1.86, 'integration_method': 'RK2'}}"
47,1,BO_MIXED,47,COMPLETED,"{'47_0': {'dt': 0.28, 'sensor_std': 1.93, 'integration_method': 'RK2'}}"
48,1,BO_MIXED,48,COMPLETED,"{'48_0': {'dt': 0.25, 'sensor_std': 1.55, 'integration_method': 'RK2'}}"
49,1,BO_MIXED,49,COMPLETED,"{'49_0': {'dt': 0.25, 'sensor_std': 1.9, 'integration_method': 'RK2'}}"
50,1,BO_MIXED,50,COMPLETED,"{'50_0': {'dt': 0.3, 'sensor_std': 2.0, 'integration_method': 'RK2'}}"
51,1,BO_MIXED,51,COMPLETED,"{'51_0': {'dt': 0.23, 'sensor_std': 1.72, 'integration_method': 'RK2'}}"
52,1,BO_MIXED,52,COMPLETED,"{'52_0': {'dt': 0.31, 'sensor_std': 1.91, 'integration_method': 'RK2'}}"
53,1,BO_MIXED,53,COMPLETED,"{'53_0': {'dt': 0.36, 'sensor_std': 1.8, 'integration_method': 'RK2'}}"
54,1,BO_MIXED,54,COMPLETED,"{'54_0': {'dt': 0.46, 'sensor_std': 0.45, 'integration_method': 'RK2'}}"
55,1,BO_MIXED,55,COMPLETED,"{'55_0': {'dt': 0.24, 'sensor_std': 1.61, 'integration_method': 'RK2'}}"
56,1,BO_MIXED,56,COMPLETED,"{'56_0': {'dt': 0.2, 'sensor_std': 1.43, 'integration_method': 'RK2'}}"
57,1,BO_MIXED,57,COMPLETED,"{'57_0': {'dt': 0.19, 'sensor_std': 1.5, 'integration_method': 'RK2'}}"
58,1,BO_MIXED,58,COMPLETED,"{'58_0': {'dt': 0.29, 'sensor_std': 0.98, 'integration_method': 'RK2'}}"
59,1,BO_MIXED,59,COMPLETED,"{'59_0': {'dt': 0.33, 'sensor_std': 1.77, 'integration_method': 'RK4'}}"
60,1,BO_MIXED,60,COMPLETED,"{'60_0': {'dt': 0.26, 'sensor_std': 1.47, 'integration_method': 'RK2'}}"
61,1,BO_MIXED,61,COMPLETED,"{'61_0': {'dt': 0.24, 'sensor_std': 1.5, 'integration_method': 'RK2'}}"
62,1,BO_MIXED,62,COMPLETED,"{'62_0': {'dt': 0.33, 'sensor_std': 0.94, 'integration_method': 'RK2'}}"
63,1,BO_MIXED,63,COMPLETED,"{'63_0': {'dt': 0.26, 'sensor_std': 1.12, 'integration_method': 'RK2'}}"
64,1,BO_MIXED,64,COMPLETED,"{'64_0': {'dt': 0.47, 'sensor_std': 1.51, 'integration_method': 'RK2'}}"
65,1,BO_MIXED,65,COMPLETED,"{'65_0': {'dt': 0.27, 'sensor_std': 1.51, 'integration_method': 'RK2'}}"
66,1,BO_MIXED,66,COMPLETED,"{'66_0': {'dt': 0.27, 'sensor_std': 1.04, 'integration_method': 'RK2'}}"
67,1,BO_MIXED,67,COMPLETED,"{'67_0': {'dt': 0.26, 'sensor_std': 1.4, 'integration_method': 'RK2'}}"
68,1,BO_MIXED,68,COMPLETED,"{'68_0': {'dt': 0.47, 'sensor_std': 1.32, 'integration_method': 'RK2'}}"
69,1,BO_MIXED,69,COMPLETED,"{'69_0': {'dt': 0.41, 'sensor_std': 0.69, 'integration_method': 'RK2'}}"
70,1,BO_MIXED,70,COMPLETED,"{'70_0': {'dt': 0.22, 'sensor_std': 0.99, 'integration_method': 'RK2'}}"
71,1,BO_MIXED,71,COMPLETED,"{'71_0': {'dt': 0.23, 'sensor_std': 1.46, 'integration_method': 'RK2'}}"
