,dt,sensor_std,integration_method
0,0.4466855257749557,0.35296485483646395,RK4
1,0.4466855257749557,0.35296485483646395,RK4
2,0.4466855257749557,0.35296485483646395,RK4
3,0.3153552684932947,0.678417650461197,RK4
4,0.3153552684932947,0.678417650461197,RK4
5,0.17810874413698913,1.5554702909849585,RK1
6,0.17810874413698913,1.5554702909849585,RK1
7,0.17810874413698913,1.5554702909849585,RK1
8,0.17810874413698913,1.5554702909849585,RK1
9,0.17810874413698913,1.5554702909849585,RK1
10,0.17810874413698913,1.5554702909849585,RK1
11,0.17810874413698913,1.5554702909849585,RK1
12,0.17810874413698913,1.5554702909849585,RK1
13,0.17810874413698913,1.5554702909849585,RK1
14,0.17810874413698913,1.5554702909849585,RK1
15,0.17810874413698913,1.5554702909849585,RK1
16,0.17810874413698913,1.5554702909849585,RK1
17,0.17810874413698913,1.5554702909849585,RK1
18,0.17810874413698913,1.5554702909849585,RK1
19,0.17810874413698913,1.5554702909849585,RK1
20,0.17810874413698913,1.5554702909849585,RK1
21,0.1,1.114862208563017,RK1
22,0.1,1.114862208563017,RK1
23,0.1,1.114862208563017,RK1
24,0.1,1.114862208563017,RK1
25,0.1,1.114862208563017,RK1
26,0.1,1.114862208563017,RK1
27,0.1,1.114862208563017,RK1
28,0.1,1.114862208563017,RK1
29,0.1,1.114862208563017,RK1
30,0.1,1.114862208563017,RK1
31,0.1,1.114862208563017,RK1
32,0.1,1.114862208563017,RK1
33,0.1,1.114862208563017,RK1
34,0.1,1.114862208563017,RK1
35,0.1,1.114862208563017,RK1
36,0.1,1.114862208563017,RK1
37,0.1,1.114862208563017,RK1
38,0.1,1.114862208563017,RK1
39,0.1,1.114862208563017,RK1
