,Generation Step,Generation Model,Trial Index,Trial Status,Arm Parameterizations
34,1,BO_MIXED,34,COMPLETED,"{'34_0': {'dt': 0.28, 'sensor_std': 2.51, 'integration_method': 'RK1'}}"
35,1,BO_MIXED,35,COMPLETED,"{'35_0': {'dt': 0.38, 'sensor_std': 2.24, 'integration_method': 'RK1'}}"
36,1,BO_MIXED,36,COMPLETED,"{'36_0': {'dt': 0.26, 'sensor_std': 1.66, 'integration_method': 'RK1'}}"
37,1,BO_MIXED,37,COMPLETED,"{'37_0': {'dt': 0.26, 'sensor_std': 2.09, 'integration_method': 'RK1'}}"
38,1,BO_MIXED,38,COMPLETED,"{'38_0': {'dt': 0.29, 'sensor_std': 0.86, 'integration_method': 'RK1'}}"
39,1,BO_MIXED,39,COMPLETED,"{'39_0': {'dt': 0.25, 'sensor_std': 1.99, 'integration_method': 'RK1'}}"
40,1,BO_MIXED,40,COMPLETED,"{'40_0': {'dt': 0.37, 'sensor_std': 8.73, 'integration_method': 'RK2'}}"
41,1,BO_MIXED,41,COMPLETED,"{'41_0': {'dt': 0.37, 'sensor_std': 3.66, 'integration_method': 'RK1'}}"
42,1,BO_MIXED,42,COMPLETED,"{'42_0': {'dt': 0.38, 'sensor_std': 3.61, 'integration_method': 'RK1'}}"
43,1,BO_MIXED,43,COMPLETED,"{'43_0': {'dt': 0.31, 'sensor_std': 3.92, 'integration_method': 'RK1'}}"
44,1,BO_MIXED,44,COMPLETED,"{'44_0': {'dt': 0.34, 'sensor_std': 3.57, 'integration_method': 'RK1'}}"
45,1,BO_MIXED,45,COMPLETED,"{'45_0': {'dt': 0.35, 'sensor_std': 4.24, 'integration_method': 'RK1'}}"
46,1,BO_MIXED,46,COMPLETED,"{'46_0': {'dt': 0.74, 'sensor_std': 2.76, 'integration_method': 'RK4'}}"
47,1,BO_MIXED,47,COMPLETED,"{'47_0': {'dt': 0.83, 'sensor_std': 1.33, 'integration_method': 'RK4'}}"
48,1,BO_MIXED,48,COMPLETED,"{'48_0': {'dt': 0.35, 'sensor_std': 3.75, 'integration_method': 'RK1'}}"
49,1,BO_MIXED,49,COMPLETED,"{'49_0': {'dt': 0.24, 'sensor_std': 3.8, 'integration_method': 'RK1'}}"
50,1,BO_MIXED,50,COMPLETED,"{'50_0': {'dt': 0.3, 'sensor_std': 4.99, 'integration_method': 'RK1'}}"
51,1,BO_MIXED,51,COMPLETED,"{'51_0': {'dt': 0.29, 'sensor_std': 3.38, 'integration_method': 'RK1'}}"
52,1,BO_MIXED,52,COMPLETED,"{'52_0': {'dt': 0.35, 'sensor_std': 3.32, 'integration_method': 'RK1'}}"
53,1,BO_MIXED,53,COMPLETED,"{'53_0': {'dt': 0.27, 'sensor_std': 2.14, 'integration_method': 'RK1'}}"
54,1,BO_MIXED,54,COMPLETED,"{'54_0': {'dt': 0.2, 'sensor_std': 2.78, 'integration_method': 'RK1'}}"
55,1,BO_MIXED,55,COMPLETED,"{'55_0': {'dt': 0.28, 'sensor_std': 4.38, 'integration_method': 'RK1'}}"
56,1,BO_MIXED,56,COMPLETED,"{'56_0': {'dt': 0.36, 'sensor_std': 5.05, 'integration_method': 'RK1'}}"
57,1,BO_MIXED,57,COMPLETED,"{'57_0': {'dt': 0.27, 'sensor_std': 1.78, 'integration_method': 'RK1'}}"
58,1,BO_MIXED,58,COMPLETED,"{'58_0': {'dt': 0.85, 'sensor_std': 2.38, 'integration_method': 'RK4'}}"
59,1,BO_MIXED,59,COMPLETED,"{'59_0': {'dt': 0.37, 'sensor_std': 0.47, 'integration_method': 'RK1'}}"
60,1,BO_MIXED,60,COMPLETED,"{'60_0': {'dt': 0.32, 'sensor_std': 3.5, 'integration_method': 'RK1'}}"
61,1,BO_MIXED,61,COMPLETED,"{'61_0': {'dt': 0.49, 'sensor_std': 3.54, 'integration_method': 'RK1'}}"
62,1,BO_MIXED,62,COMPLETED,"{'62_0': {'dt': 0.31, 'sensor_std': 4.45, 'integration_method': 'RK1'}}"
63,1,BO_MIXED,63,COMPLETED,"{'63_0': {'dt': 0.25, 'sensor_std': 2.05, 'integration_method': 'RK1'}}"
64,1,BO_MIXED,64,COMPLETED,"{'64_0': {'dt': 0.23, 'sensor_std': 1.72, 'integration_method': 'RK1'}}"
65,1,BO_MIXED,65,COMPLETED,"{'65_0': {'dt': 0.19, 'sensor_std': 2.27, 'integration_method': 'RK1'}}"
66,1,BO_MIXED,66,COMPLETED,"{'66_0': {'dt': 0.27, 'sensor_std': 2.63, 'integration_method': 'RK1'}}"
67,1,BO_MIXED,67,COMPLETED,"{'67_0': {'dt': 0.25, 'sensor_std': 1.82, 'integration_method': 'RK1'}}"
68,1,BO_MIXED,68,COMPLETED,"{'68_0': {'dt': 0.24, 'sensor_std': 2.27, 'integration_method': 'RK1'}}"
69,1,BO_MIXED,69,COMPLETED,"{'69_0': {'dt': 0.26, 'sensor_std': 1.25, 'integration_method': 'RK1'}}"
70,1,BO_MIXED,70,COMPLETED,"{'70_0': {'dt': 0.4, 'sensor_std': 4.17, 'integration_method': 'RK1'}}"
71,1,BO_MIXED,71,COMPLETED,"{'71_0': {'dt': 0.24, 'sensor_std': 1.91, 'integration_method': 'RK1'}}"
72,1,BO_MIXED,72,COMPLETED,"{'72_0': {'dt': 0.27, 'sensor_std': 1.49, 'integration_method': 'RK1'}}"
73,1,BO_MIXED,73,COMPLETED,"{'73_0': {'dt': 0.24, 'sensor_std': 1.49, 'integration_method': 'RK1'}}"
74,1,BO_MIXED,74,COMPLETED,"{'74_0': {'dt': 0.28, 'sensor_std': 2.02, 'integration_method': 'RK1'}}"
75,1,BO_MIXED,75,COMPLETED,"{'75_0': {'dt': 0.85, 'sensor_std': 1.92, 'integration_method': 'RK4'}}"
