,dt,sensor_std,integration_method
0,1.4572055459022522,6.204638946056366,RK4
1,0.49418886471539747,8.293296154588461,RK2
2,0.49418886471539747,8.293296154588461,RK2
3,0.49418886471539747,8.293296154588461,RK2
4,0.49418886471539747,8.293296154588461,RK2
5,0.49418886471539747,8.293296154588461,RK2
6,0.49418886471539747,8.293296154588461,RK2
7,0.49418886471539747,8.293296154588461,RK2
8,0.49418886471539747,8.293296154588461,RK2
9,0.49418886471539747,8.293296154588461,RK2
10,0.49418886471539747,8.293296154588461,RK2
11,0.49418886471539747,8.293296154588461,RK2
12,0.49418886471539747,8.293296154588461,RK2
13,0.49418886471539747,8.293296154588461,RK2
14,0.7942689124494791,2.1059231613762677,RK4
15,0.7942689124494791,2.1059231613762677,RK4
16,0.7942689124494791,2.1059231613762677,RK4
17,0.7942689124494791,2.1059231613762677,RK4
18,0.7942689124494791,2.1059231613762677,RK4
19,0.7942689124494791,2.1059231613762677,RK4
20,0.7942689124494791,2.1059231613762677,RK4
21,0.7942689124494791,2.1059231613762677,RK4
22,0.7942689124494791,2.1059231613762677,RK4
23,0.7942689124494791,2.1059231613762677,RK4
24,0.5012612545930083,3.7204525487180087,RK1
25,0.5012612545930083,3.7204525487180087,RK1
26,0.5012612545930083,3.7204525487180087,RK1
27,0.5012612545930083,3.7204525487180087,RK1
28,0.5012612545930083,3.7204525487180087,RK1
29,0.5012612545930083,3.7204525487180087,RK1
30,0.5012612545930083,3.7204525487180087,RK1
31,0.256953564139333,2.4962017207389517,RK1
32,0.256953564139333,2.4962017207389517,RK1
33,0.21825307513216344,2.208252212586048,RK1
34,0.21825307513216344,2.208252212586048,RK1
35,0.21825307513216344,2.208252212586048,RK1
36,0.2556897655945406,1.6636661534491268,RK1
37,0.2556897655945406,1.6636661534491268,RK1
38,0.2556897655945406,1.6636661534491268,RK1
39,0.2556897655945406,1.6636661534491268,RK1
40,0.2556897655945406,1.6636661534491268,RK1
41,0.2556897655945406,1.6636661534491268,RK1
42,0.2556897655945406,1.6636661534491268,RK1
43,0.2556897655945406,1.6636661534491268,RK1
44,0.2556897655945406,1.6636661534491268,RK1
45,0.2556897655945406,1.6636661534491268,RK1
46,0.2556897655945406,1.6636661534491268,RK1
47,0.2556897655945406,1.6636661534491268,RK1
48,0.2556897655945406,1.6636661534491268,RK1
49,0.2556897655945406,1.6636661534491268,RK1
50,0.2556897655945406,1.6636661534491268,RK1
51,0.2556897655945406,1.6636661534491268,RK1
52,0.2556897655945406,1.6636661534491268,RK1
53,0.2556897655945406,1.6636661534491268,RK1
54,0.2556897655945406,1.6636661534491268,RK1
55,0.2556897655945406,1.6636661534491268,RK1
